상품명,가격,링크
삼성전자 삼성 NT950QDA-XC58B,1778990,https://search.shopping.naver.com/gate.nhn?id=25595303526
LG전자 그램16 16ZD90P-GX5SK,1359990,https://search.shopping.naver.com/gate.nhn?id=29060621586
한성컴퓨터 TFX5470UC,1731250,https://search.shopping.naver.com/gate.nhn?id=24975029523
LG전자 그램15 15ZD90P-GX30K,1108920,https://search.shopping.naver.com/gate.nhn?id=27731346522
ASUS M7600QC-L2008,1159000,https://search.shopping.naver.com/gate.nhn?id=31263952618
레노버 V15 ADA - 82C700KPKR,358990,https://search.shopping.naver.com/gate.nhn?id=33332923618
베이직스 베이직북15 i5 BB1521SS,478000,https://search.shopping.naver.com/gate.nhn?id=29989855618
ASUS 저가형 휴대용 가성비 <b>노트북</b>,339000,https://search.shopping.naver.com/gate.nhn?id=83889725424
Apple 맥북 에어 2020년형 M1 512G 골드 (MGNE3KH/A),1467000,https://search.shopping.naver.com/gate.nhn?id=25040161524
삼성전자 갤럭시북 이온2 NT950XDA-K78AW,1655290,https://search.shopping.naver.com/gate.nhn?id=25310862522
삼성전자 <b>노트북</b>9 ALWAYS NT900X5N-K58L,1390000,https://search.shopping.naver.com/gate.nhn?id=10829112621
LG전자 그램17 17Z90P-GA56K,1649990,https://search.shopping.naver.com/gate.nhn?id=25255958522
레노버 Slim3 17ITL PD,498990,https://search.shopping.naver.com/gate.nhn?id=27358784522
삼성전자 <b>노트북</b>5 METAL NT560XAZ-AD5A,688990,https://search.shopping.naver.com/gate.nhn?id=15071059644
삼성전자 <b>노트북</b> 플러스 NT550XCJ-K78WA,1139050,https://search.shopping.naver.com/gate.nhn?id=22508532786
갤럭시북 갤럭시 북 고 GO 14인치 가개통 미개봉 NT345XLA 실버,311320,https://search.shopping.naver.com/gate.nhn?id=29400118420
삼성전자 갤럭시북 NT755XDA-KC58S,1097990,https://search.shopping.naver.com/gate.nhn?id=27599936524
에이서 니트로5 AN515-58-71Z5,1479000,https://search.shopping.naver.com/gate.nhn?id=31820137620
삼성전자 <b>노트북</b>5 NT550EBE-K28WS,714180,https://search.shopping.naver.com/gate.nhn?id=21712984749
LG전자 그램14 14Z90N-EB36K,1133990,https://search.shopping.naver.com/gate.nhn?id=24007303522
삼성전자 <b>노트북</b>9 METAL NT900K3Z-KD3A,1098990,https://search.shopping.naver.com/gate.nhn?id=18031081829
LG전자 그램17 17Z90N-VA7BK,1853040,https://search.shopping.naver.com/gate.nhn?id=21489667652
삼성전자 갤럭시북 이온 NT930XCR-A38A,1298990,https://search.shopping.naver.com/gate.nhn?id=21496688370
LG전자 그램17 17Z90P-GA50K,1637910,https://search.shopping.naver.com/gate.nhn?id=25310217525
MSI 게이밍 GP76 Leopard 11UG RTX3070 게이밍 <b>노트북</b> (PRO),2059000,https://search.shopping.naver.com/gate.nhn?id=83288923508
에이서 니트로5 AN515-45 3060,1199000,https://search.shopping.naver.com/gate.nhn?id=27107436528
삼성전자 <b>노트북</b> PEN S NT930SBE-K58A,1804990,https://search.shopping.naver.com/gate.nhn?id=16598716528
HP 엘리트 드래곤플라이 G3 6W7M2PA,2409000,https://search.shopping.naver.com/gate.nhn?id=33676485620
LG전자 그램15 15ZD995-VX50K,1348990,https://search.shopping.naver.com/gate.nhn?id=21645820190
LG전자 2022 그램16 16ZD95P-GX56K WIN10 PRO 설치세팅,1490000,https://search.shopping.naver.com/gate.nhn?id=83768009815
ASUS 비보북 15 OLED M513UA-L1251,839000,https://search.shopping.naver.com/gate.nhn?id=29125111589
HP 프로북 455 G7-3Q044PA,509000,https://search.shopping.naver.com/gate.nhn?id=23306972495
LG전자 울트라기어 17U70P-FA56K,1368990,https://search.shopping.naver.com/gate.nhn?id=26588132522
LG전자 울트라기어 15UD70N-PX70K,1481110,https://search.shopping.naver.com/gate.nhn?id=21812388031
LG전자 LG그램 16Z95P-GA7BK,1499990,https://search.shopping.naver.com/gate.nhn?id=30365615622
[단기 15일] LG그램 게이밍<b>노트북</b> 단기렌탈,60000,https://search.shopping.naver.com/gate.nhn?id=33281797458
ASUS 16X OLED N7600ZE-L2021,1899000,https://search.shopping.naver.com/gate.nhn?id=33759096619
LG전자 그램15 15ZD990-VX70K <b>노트북</b>,1590550,https://search.shopping.naver.com/gate.nhn?id=16869734775
레노버 아이디어패드 SLIM3-17ITL 17인치 펜티엄 가성비 <b>노트북</b> 저렴한 싼 <b>노트북</b>,499000,https://search.shopping.naver.com/gate.nhn?id=84065029077
LG전자 울트라PC 15U50P-KA7DK,1293990,https://search.shopping.naver.com/gate.nhn?id=30677760619
LG그램 엘지그램<b>노트북</b> 13인치 13Z940/13ZD940,435100,https://search.shopping.naver.com/gate.nhn?id=29395086075
삼성전자 <b>노트북</b>5 METAL NT550XAA-X78,1088990,https://search.shopping.naver.com/gate.nhn?id=14035459313
LG전자 그램360 16T90Q-GA7BK,2383900,https://search.shopping.naver.com/gate.nhn?id=31516607619
LG전자 그램15 15Z990-HA50K <b>노트북</b>,1469930,https://search.shopping.naver.com/gate.nhn?id=16941142329
리퍼 <b>노트북</b> 디클 클릭북 D11 재택근무 업무용 싼 <b>노트북</b> 저렴한 가성비 미니 <b>노트북</b>,229000,https://search.shopping.naver.com/gate.nhn?id=83560124045
ASUS ROG Flow Z13 GZ301ZA-LD107W,1849000,https://search.shopping.naver.com/gate.nhn?id=32843113618
ASUS F15 FX506HCB-HN144,949000,https://search.shopping.naver.com/gate.nhn?id=31199672624
Apple 맥북 프로 13형 2020년형 M1 512G 스페이스 그레이 (MYD92KH/A),1803200,https://search.shopping.naver.com/gate.nhn?id=25040812524
DELL 보스트로 15 7510 WP05KR,1729000,https://search.shopping.naver.com/gate.nhn?id=28390838556
레노버 Slim3 17ITL 5D,669240,https://search.shopping.naver.com/gate.nhn?id=27358706522
삼성전자 <b>노트북</b>5 NT500R5M-K27W,598990,https://search.shopping.naver.com/gate.nhn?id=14462660252
<b>노트북</b> 렌탈 대여 삼성NT911S3L 사무용 게이밍 장기 단기 가정용 교육용 30일 대여,50000,https://search.shopping.naver.com/gate.nhn?id=84002566503
삼성전자 <b>노트북</b>9 ALWAYS NT900X5T-K58A,1588590,https://search.shopping.naver.com/gate.nhn?id=12909685431
MSI Sword GF76 A11UC RTX3050 17인치 배그 롤 게이밍 <b>노트북</b>,1359000,https://search.shopping.naver.com/gate.nhn?id=83698441689
HP Laptop 15S-EQ1151AU,529000,https://search.shopping.naver.com/gate.nhn?id=26013096522
삼성전자 삼성 NT930QDB-KC59S,1497490,https://search.shopping.naver.com/gate.nhn?id=29312292623
LG전자 그램15 15Z95N-L.ARPMK,780200,https://search.shopping.naver.com/gate.nhn?id=31336075618
LG전자 그램17 17Z995-VA50K,1487970,https://search.shopping.naver.com/gate.nhn?id=21885656607
LG전자 울트라PC 15U590-LR26K,496990,https://search.shopping.naver.com/gate.nhn?id=20718458129
ASUS F15 FX506HM-HN130,1199000,https://search.shopping.naver.com/gate.nhn?id=31120477620
LG전자 울트라PC 15UD70N-GX56K,1049990,https://search.shopping.naver.com/gate.nhn?id=21725794628
삼성전자 갤럭시북 프로360 NT930QDB-KC52G,1649990,https://search.shopping.naver.com/gate.nhn?id=30527445618
ASUS X515EA-BQ040,648600,https://search.shopping.naver.com/gate.nhn?id=26980427522
Apple 맥북 프로 16형 2019년형 1T 스페이스 그레이 (MVVK2KH/A),3562490,https://search.shopping.naver.com/gate.nhn?id=21354279487
레노버 아이디어패드 Slim5 Pro 14ITL6 82L3004EKR,699000,https://search.shopping.naver.com/gate.nhn?id=28968847587
HP 프로북 450 G8-2Z9A2PA,799000,https://search.shopping.naver.com/gate.nhn?id=25188153522
레노버 아이디어패드 Slim3 14ABA7 R5 DOS,579000,https://search.shopping.naver.com/gate.nhn?id=33178267618
LG전자 울트라PC 15UD50N-KX50K,848000,https://search.shopping.naver.com/gate.nhn?id=22578612656
LG전자 그램15 15Z90P-GA76K,1689050,https://search.shopping.naver.com/gate.nhn?id=27380080522
레노버 리전 5 15ACH R7 3060 PRO Edition DOS,1365000,https://search.shopping.naver.com/gate.nhn?id=30416393618
HP 15s-fq5091TU,542710,https://search.shopping.naver.com/gate.nhn?id=32984453620
ASUS TUF Dash F15 FX517ZC-HN013 주식 배그 고성능 가성비 <b>노트북</b>,1499000,https://search.shopping.naver.com/gate.nhn?id=84200517371
ASUS F17 FX706HM-HX006,1685300,https://search.shopping.naver.com/gate.nhn?id=28419096554
LG전자 그램360 14TD90P-GX56K,1222510,https://search.shopping.naver.com/gate.nhn?id=26761381522
삼성전자 갤럭시북 플렉스 NT930QCT-A38A,1488900,https://search.shopping.naver.com/gate.nhn?id=21490857362
[렌탈] 컴퓨터 <b>노트북</b> 사무용 i3 i5 i7,25000,https://search.shopping.naver.com/gate.nhn?id=31779740902
LG전자 울트라PC 15U590-KA56K,948990,https://search.shopping.naver.com/gate.nhn?id=18166545553
삼성전자 갤럭시북 이온2 NT950XDA-KC38W,1473840,https://search.shopping.naver.com/gate.nhn?id=25578629522
ASUS 비보북프로 14X OLED N7400PC-KM006,1219000,https://search.shopping.naver.com/gate.nhn?id=32251262621
삼성전자 갤럭시북 이온2 NT950XDA-XC58W,1633350,https://search.shopping.naver.com/gate.nhn?id=25578567522
삼성전자 갤럭시북 이온2 NT950XDZ-A38AW,1368500,https://search.shopping.naver.com/gate.nhn?id=25310659522
ASUS 비보북 S15 M533IA-BN298,999000,https://search.shopping.naver.com/gate.nhn?id=27149790523
삼성전자 <b>노트북</b>PEN NT930QBV-A58A,1709040,https://search.shopping.naver.com/gate.nhn?id=16599279754
HP 프로북 450 G8-2Z8Z9PA,969000,https://search.shopping.naver.com/gate.nhn?id=25411228526
한성컴퓨터 TFX5135UW,989000,https://search.shopping.naver.com/gate.nhn?id=25351569522
LG전자 그램17 17Z990-VA76K,1948890,https://search.shopping.naver.com/gate.nhn?id=16883478448
삼성전자 삼성 NT550XCJ-KC34W,728990,https://search.shopping.naver.com/gate.nhn?id=22697144199
LG전자 울트라PC 16U70Q-GA56K,1179000,https://search.shopping.naver.com/gate.nhn?id=33515654618
한성컴퓨터 TFG5576XG,1569000,https://search.shopping.naver.com/gate.nhn?id=28511888555
LG전자 그램17 17ZD990-VX5BK,1430000,https://search.shopping.naver.com/gate.nhn?id=16675205143
LG전자 17Z90Q-GA5WK,2081790,https://search.shopping.naver.com/gate.nhn?id=31501290621
삼성전자 갤럭시북2 프로360 NT950QED-KF51G,2085320,https://search.shopping.naver.com/gate.nhn?id=31626215618
HP VICTUS 16-d1111TX,1081650,https://search.shopping.naver.com/gate.nhn?id=31040899619
삼성전자 갤럭시북 이온 NT950XCR-A38A,1349000,https://search.shopping.naver.com/gate.nhn?id=21496725860
Apple 맥북 프로 14형 2021년 M1 Pro 10코어 CPU 및 16코어 GPU 1T 스페이스 그레이 (MKGQ3KH/A),3039000,https://search.shopping.naver.com/gate.nhn?id=29412826622
삼성전자 <b>노트북</b>5 METAL NT560XBV-GD7A,807580,https://search.shopping.naver.com/gate.nhn?id=16675202963
삼성전자 <b>노트북</b>9 ALWAYS NT950XBV-A58M,1498990,https://search.shopping.naver.com/gate.nhn?id=17310873306
Apple 맥북 프로 16형 2021년 M1 Max 10코어 CPU 및 32코어 GPU 1T 스페이스 그레이 (MK1A3KH/A),4333200,https://search.shopping.naver.com/gate.nhn?id=29412482622
삼성전자 삼성 NT950QDB-KC52G,1648410,https://search.shopping.naver.com/gate.nhn?id=30378196618
레노버 씽크북 15 Gen3 ACL 21A4000NKR,441730,https://search.shopping.naver.com/gate.nhn?id=30455020618
MSI Vector GP76 12UH,3099000,https://search.shopping.naver.com/gate.nhn?id=31133580618
LG전자 울트라기어 17UD70N-PX56K,1278990,https://search.shopping.naver.com/gate.nhn?id=21934065688
LG 그램 <b>노트북</b> 가벼운 14인치 <b>노트북</b> 사무용 대학생 인강용 <b>노트북</b> 14Z960,439000,https://search.shopping.naver.com/gate.nhn?id=84046882579
레노버 아이디어패드 FLEX5 16ALC7 82RA004BKR,879000,https://search.shopping.naver.com/gate.nhn?id=33316298618
삼성전자 갤럭시북 NT750XDA-XD72U,1298990,https://search.shopping.naver.com/gate.nhn?id=32146583618
삼성전자 <b>노트북</b> PEN S NT930SBE-K38A,1698990,https://search.shopping.naver.com/gate.nhn?id=16598899069
삼성전자 <b>노트북</b> 플러스 NT550XCJ-KF34W,698990,https://search.shopping.naver.com/gate.nhn?id=22692497128
한성컴퓨터 TFG7175T,1409000,https://search.shopping.naver.com/gate.nhn?id=28001672522
삼성전자 <b>노트북</b>PEN NT930QAA-K28A,1749990,https://search.shopping.naver.com/gate.nhn?id=13237329046
삼성전자 갤럭시북 프로 NT950XDC-XL52S,1579140,https://search.shopping.naver.com/gate.nhn?id=30586651625
LG전자 그램17 17ZD995-VX50K,1439960,https://search.shopping.naver.com/gate.nhn?id=21729649663
삼성전자 <b>노트북</b>9 ALWAYS NT950XBE-K58,1573400,https://search.shopping.naver.com/gate.nhn?id=17310890729
HP 16-d1120TX,1174710,https://search.shopping.naver.com/gate.nhn?id=32984079618
LG전자 울트라PC 15U50P-GA5IK,1069300,https://search.shopping.naver.com/gate.nhn?id=26556755522
LG전자 울트라PC 17UD70N-GX56K,958990,https://search.shopping.naver.com/gate.nhn?id=21934062663
삼성전자 갤럭시북 플렉스2 NT930QDA-K71AZ,2306840,https://search.shopping.naver.com/gate.nhn?id=25308736522
삼성전자 갤럭시북 플렉스 NT950QCG-XF716,2098980,https://search.shopping.naver.com/gate.nhn?id=21713128967
ASUS X515EA-BQ042,396900,https://search.shopping.naver.com/gate.nhn?id=26698909523
ASUS G15 G513RC-HN015,1299000,https://search.shopping.naver.com/gate.nhn?id=31121308618
LG전자 그램15 15Z990-VA5WK,1397300,https://search.shopping.naver.com/gate.nhn?id=19390222700
LG전자 그램14 14ZD995-GX50K,1191430,https://search.shopping.naver.com/gate.nhn?id=21653316250
삼성전자 <b>노트북</b> FLASH NT530XBB-K24W,1757490,https://search.shopping.naver.com/gate.nhn?id=16099094399
레노버 씽크패드 E15 Gen4 21E6S00200,880220,https://search.shopping.naver.com/gate.nhn?id=32979585618
주연테크 J3GWUP,268770,https://search.shopping.naver.com/gate.nhn?id=29973651619
레노버 씽크패드 E15 G3 20YG0011KD,802980,https://search.shopping.naver.com/gate.nhn?id=28294723554
삼성전자 <b>노트북</b>7 NT750XBE-X516L,1514990,https://search.shopping.naver.com/gate.nhn?id=21769056571
LG전자 그램17 17ZD990-VX70K,1610160,https://search.shopping.naver.com/gate.nhn?id=16675204818
레노버 아이디어패드 Slim3-15ADA05 A4W,349000,https://search.shopping.naver.com/gate.nhn?id=30269972618
삼성전자 <b>노트북</b>9 ALWAYS NT900X5V-A39A,1253040,https://search.shopping.naver.com/gate.nhn?id=15571698227
LG 그램 15인치 대학생 인강용 사무용 업무용 저가 초경량 <b>노트북</b> 저렴 싼 문서작업용,699000,https://search.shopping.naver.com/gate.nhn?id=84199790442
삼성전자 갤럭시북 이온2 NT930XDZ-A38AW,1416730,https://search.shopping.naver.com/gate.nhn?id=25311925523
삼성전자 <b>노트북</b>9 ALWAYS NT950XBV-A58A,1298990,https://search.shopping.naver.com/gate.nhn?id=16885126963
LG전자 LG그램 16Z95P-GR5KK,1298990,https://search.shopping.naver.com/gate.nhn?id=30365646618
HP 15s-eq3021AU,569000,https://search.shopping.naver.com/gate.nhn?id=32731960619
한성컴퓨터 TFX3150U Pro,759000,https://search.shopping.naver.com/gate.nhn?id=29327508618
MSI Titan GT77 12UHS-i9 4K WIN11,6149000,https://search.shopping.naver.com/gate.nhn?id=33718825618
삼성전자 <b>노트북</b>5 NT550EAZ-AD1A,449000,https://search.shopping.naver.com/gate.nhn?id=14296805336
삼성전자 갤럭시북 플렉스 NT950QCG-X716,1799000,https://search.shopping.naver.com/gate.nhn?id=21496746098
삼성전자 <b>노트북</b>5 NT550EAZ-AD2A,568990,https://search.shopping.naver.com/gate.nhn?id=14163091478
삼성전자 갤럭시북 NT750XDA-KE51S,997620,https://search.shopping.naver.com/gate.nhn?id=27599979527
삼성전자 <b>노트북</b>5 METAL NT560XBV-AD5A,678990,https://search.shopping.naver.com/gate.nhn?id=16932817624
LG전자 그램15 15Z90N-HR56K,1428990,https://search.shopping.naver.com/gate.nhn?id=21482373877
삼성전자 <b>노트북</b>9 ALWAYS NT900X3U-K24,990990,https://search.shopping.naver.com/gate.nhn?id=16498641139
삼성 총32GB HP OMEN 15-en1027AX 게이밍 게임용 <b>노트북</b> RTX3070,1999000,https://search.shopping.naver.com/gate.nhn?id=83273012840
LG전자 그램17 17Z90N-VA50K,1499620,https://search.shopping.naver.com/gate.nhn?id=21614483160
레노버 씽크북 15 Gen3 ACL 21A4000DKR,708920,https://search.shopping.naver.com/gate.nhn?id=30455271618
삼성전자 리퍼 삼성 <b>노트북</b> i7 7700/16G/SSD 256G/GF 920MX,542090,https://search.shopping.naver.com/gate.nhn?id=32863698739
LG전자 그램360 16T90Q-GA70K,2146000,https://search.shopping.naver.com/gate.nhn?id=31407035618
삼성전자 갤럭시북 S NT767XCM-KC38S,788940,https://search.shopping.naver.com/gate.nhn?id=25649255522
주연테크 슈퍼플라이 J9ST,899000,https://search.shopping.naver.com/gate.nhn?id=25403924522
ASUS G17 G713RS-LL012,2799000,https://search.shopping.naver.com/gate.nhn?id=32417370619
삼성전자 <b>노트북</b>5 METAL NT560XBE-K54A,845050,https://search.shopping.naver.com/gate.nhn?id=18848817086
LG전자 그램15 15Z990-VA56K <b>노트북</b>,1508870,https://search.shopping.naver.com/gate.nhn?id=16895917281
LG전자 그램15 15Z990-L.AR2DK,1255800,https://search.shopping.naver.com/gate.nhn?id=21720159062
삼성전자 갤럭시북 프로 NT930XDY-A38A,1298990,https://search.shopping.naver.com/gate.nhn?id=26961640522
레노버 아이디어패드 Slim3-15ALC R7 WIN10,699000,https://search.shopping.naver.com/gate.nhn?id=28310209554
ASUS F15 FX507ZC-HN075,1299000,https://search.shopping.naver.com/gate.nhn?id=31130818619
레노버 아이디어패드 Slim 5 Pro 16ACH6 82L500WFKR,1099000,https://search.shopping.naver.com/gate.nhn?id=31220575618
삼성전자 <b>노트북</b>9 ALWAYS NT950XBV-A58WA,1404130,https://search.shopping.naver.com/gate.nhn?id=16892646756
삼성전자 <b>노트북</b>9 ALWAYS NT930XBE-K717A,1849980,https://search.shopping.naver.com/gate.nhn?id=16598683170
ASUS UX8402ZE-M3144W,3099000,https://search.shopping.naver.com/gate.nhn?id=33716598623
HP 파빌리온 15-eg1121TU,889000,https://search.shopping.naver.com/gate.nhn?id=31136534619
삼성전자 갤럭시북 프로 NT950XDC-XC71B,1734990,https://search.shopping.naver.com/gate.nhn?id=27201752525
삼성전자 <b>노트북</b>5 NEW NT500R5W-KD2S,578990,https://search.shopping.naver.com/gate.nhn?id=11181150189
LG전자 그램14 14Z90N-VA76K,1532890,https://search.shopping.naver.com/gate.nhn?id=21490654808
ASUS 젠북 UM325SA-KG084,1008280,https://search.shopping.naver.com/gate.nhn?id=28825720587
삼성전자 <b>노트북</b>5 NEW NT500R5W-KD5S,701380,https://search.shopping.naver.com/gate.nhn?id=10855846702
한성컴퓨터 TFG5275,1399000,https://search.shopping.naver.com/gate.nhn?id=32294706618
레노버 씽크북 G3 ACL 21A2004YKR,563010,https://search.shopping.naver.com/gate.nhn?id=28815737554
LG전자 그램17 17ZD990-GX30K,1348000,https://search.shopping.naver.com/gate.nhn?id=16675205345
에이서 스위프트3 SF314-511 플라이,599000,https://search.shopping.naver.com/gate.nhn?id=29422280619
삼성전자 <b>노트북</b>5 NT550EAA-K34A,807580,https://search.shopping.naver.com/gate.nhn?id=14069491386
삼성전자 <b>노트북</b>5 METAL NT560XBV-AD2A,538990,https://search.shopping.naver.com/gate.nhn?id=17422175746
ASUS ROG Flow X16 GV601RW-M5049W 게이밍 터치<b>노트북</b>,3349000,https://search.shopping.naver.com/gate.nhn?id=84431676100
MSI Sword GF76 A12UE,1749000,https://search.shopping.naver.com/gate.nhn?id=30678884618
LG전자 16Z90Q-GR50K,1676850,https://search.shopping.naver.com/gate.nhn?id=31470583620
ASUS 고성능 게이밍 <b>노트북</b> 그래픽용 영상편집 고사양,1299000,https://search.shopping.naver.com/gate.nhn?id=84431668266
삼성전자 삼성 NT930QDB-KC52N,1649990,https://search.shopping.naver.com/gate.nhn?id=30455510619
LG그램 사무용 학습용 대학생 휴대용 <b>노트북</b> 14Z980 I5 8세대-8250U 더블UP,699000,https://search.shopping.naver.com/gate.nhn?id=84269937129
주연테크 J9ST-15,998990,https://search.shopping.naver.com/gate.nhn?id=28271098554
LG전자 그램14 14ZD90N-VX5BK,1186350,https://search.shopping.naver.com/gate.nhn?id=21489503200
LG전자 울트라PC 13UD50N-GX30K,598990,https://search.shopping.naver.com/gate.nhn?id=22578612677
ASUS UX482EG-KA099T,1758990,https://search.shopping.naver.com/gate.nhn?id=26407550526
LG전자 그램14 14Z90N-VR56K,1298990,https://search.shopping.naver.com/gate.nhn?id=21464820124
레노버 Slim3 14ITL 5DX,594000,https://search.shopping.naver.com/gate.nhn?id=27334520522
HP OMEN 15-en1027AX,1678000,https://search.shopping.naver.com/gate.nhn?id=26741278524
LG전자 그램360 14TD90P-GX70K,1413750,https://search.shopping.naver.com/gate.nhn?id=26870934522
HP VICTUS 16-e0214AX,1198000,https://search.shopping.naver.com/gate.nhn?id=30528614619
LG전자 15Z90N-VA7CL,1349000,https://search.shopping.naver.com/gate.nhn?id=26615137523
HP 엘리트북 845 G7-2F1L9PA,699000,https://search.shopping.naver.com/gate.nhn?id=24651394524
삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ,1749000,https://search.shopping.naver.com/gate.nhn?id=25308659522
삼성전자 <b>노트북</b>5 NT550EBZ-AD5A,688990,https://search.shopping.naver.com/gate.nhn?id=17480414843
삼성전자 <b>노트북</b> PEN S NT930SBE-K58W,2090000,https://search.shopping.naver.com/gate.nhn?id=19025275742
삼성 <b>노트북</b>9 NT901X5L i5 8GB SSD128GB 작고 가벼운 중고<b>노트북</b>,399000,https://search.shopping.naver.com/gate.nhn?id=84352707161
LG전자 울트라PC 15UD50P-GX3WK,572270,https://search.shopping.naver.com/gate.nhn?id=27300363522
LG전자 16T90Q-GR5BK,2049890,https://search.shopping.naver.com/gate.nhn?id=31502870620
삼성전자 <b>노트북</b>7 NT750XBV-A38A,898870,https://search.shopping.naver.com/gate.nhn?id=19539094123
LG전자 16T90P-GR5BK,1929000,https://search.shopping.naver.com/gate.nhn?id=31131156629
ASUS 비보북 X515MA-BQ116,299000,https://search.shopping.naver.com/gate.nhn?id=25759693523
